user_id,axis1_kmeans_label,axis2_kmeans_label,axis3_kmeans_label,axis4_kmeans_label
USR-04954,Conservative,Growing,Status spender,Power user
USR-04955,Aggressive,Entry,Tech/Digital native,Casual
USR-04956,Conservative,Growing,Status spender,Power user
USR-04957,Conservative,Entry,Traveler,Power user
USR-04958,Moderate,Established,Family/Home,Power user
USR-04959,Aggressive,Entry,Tech/Digital native,Casual
USR-04960,,,Traveler,
USR-04961,Conservative,Growing,Traveler,Power user
USR-04962,Moderate,Growing,Status spender,Power user
USR-04963,,,Traveler,Casual
USR-04964,Conservative,Entry,Traveler,Power user
USR-04965,Moderate,Established,Family/Home,Power user
USR-04966,Conservative,Established,Family/Home,Power user
USR-04967,,,Family/Home,Power user
USR-04968,,,Family/Home,Casual
USR-04969,Conservative,Entry,Traveler,Power user
USR-04970,Aggressive,Entry,Traveler,Casual
USR-04971,Conservative,Affluent,Family/Home,Power user
USR-04972,Aggressive,Entry,Traveler,Power user
USR-04973,Conservative,Entry,Traveler,Casual
USR-04974,,,Traveler,At-risk
USR-04975,,,Foodie/Social,At-risk
USR-04976,Conservative,Entry,Traveler,Power user
USR-04977,Aggressive,Entry,Tech/Digital native,Power user
USR-04978,Distressed,Entry,Traveler,Casual
USR-04979,Moderate,Entry,Status spender,Power user
USR-04980,Conservative,Affluent,Family/Home,Power user
USR-04981,Conservative,Affluent,Family/Home,Power user
USR-04982,Moderate,Affluent,Family/Home,Power user
USR-04983,Moderate,Established,Family/Home,Power user
USR-04984,,,Traveler,Casual
USR-04985,Aggressive,Entry,Tech/Digital native,Casual
USR-04986,Distressed,Entry,Traveler,Power user
USR-04987,,,Traveler,Casual
USR-04988,,,Traveler,Dormant
USR-04989,Aggressive,Entry,Essential spender,Casual
USR-04990,,,Traveler,Casual
USR-04991,,,Status spender,Casual
USR-04992,,,Tech/Digital native,
USR-04993,Moderate,Entry,Traveler,Casual
USR-04994,Conservative,Entry,Traveler,Power user
USR-04995,Conservative,Established,Family/Home,Power user
USR-04996,,,Essential spender,Casual
USR-04997,Moderate,Entry,Traveler,Power user
USR-04998,Conservative,Entry,Traveler,Power user
USR-04999,,,Family/Home,
USR-05000,,,Traveler,Casual
USR-05001,Aggressive,Entry,Status spender,Casual
USR-05002,Conservative,Entry,Tech/Digital native,Casual
USR-05003,Conservative,Entry,Traveler,Dormant
USR-05004,Conservative,Entry,Traveler,Power user
USR-05005,,,Traveler,Dormant
USR-05006,,,Essential spender,
USR-05007,,,Traveler,Power user
USR-05008,Moderate,Entry,Tech/Digital native,Casual
USR-05009,Moderate,Entry,Traveler,Power user
USR-05010,Conservative,Entry,Status spender,
USR-05011,Aggressive,Entry,Traveler,Casual
USR-05012,Aggressive,Growing,Status spender,Power user
USR-05013,Aggressive,Entry,Traveler,Power user
USR-05014,Aggressive,Entry,Essential spender,Casual
USR-05015,Conservative,Entry,Essential spender,Casual
USR-05016,Moderate,Entry,Traveler,Casual
USR-05017,Distressed,Entry,Traveler,Casual
USR-05018,Distressed,Entry,Traveler,Casual
USR-05019,Conservative,Entry,Traveler,Power user
USR-05020,Moderate,Entry,Traveler,Casual
USR-05021,,,Traveler,
USR-05022,Distressed,Entry,Traveler,Casual
USR-05023,Conservative,Growing,Status spender,Power user
USR-05024,Moderate,Growing,Status spender,Power user
USR-05025,,,Family/Home,Power user
USR-05026,,,Traveler,Dormant
USR-05027,Conservative,Entry,Traveler,Power user
USR-05028,Distressed,Entry,Traveler,Power user
USR-05029,Aggressive,Entry,Essential spender,Casual
USR-05030,,,Family/Home,Casual
USR-05031,Conservative,Entry,Traveler,Power user
USR-05032,Distressed,Entry,Traveler,Power user
USR-05033,Conservative,Established,Family/Home,Power user
USR-05034,,,Status spender,Casual
USR-05035,Conservative,Entry,Tech/Digital native,Casual
USR-05036,Distressed,Entry,Traveler,Power user
USR-05037,Moderate,Entry,Traveler,Power user
USR-05038,Conservative,Entry,Foodie/Social,Dormant
USR-05039,Conservative,Growing,Status spender,Power user
USR-05040,Distressed,Entry,Traveler,Casual
USR-05041,,,Traveler,Dormant
USR-05042,,,Traveler,Casual
USR-05043,,,Family/Home,Casual
USR-05044,Aggressive,Entry,Status spender,Power user
USR-05045,Moderate,Established,Family/Home,Power user
USR-05046,Distressed,Entry,Traveler,Power user
USR-05047,,,Traveler,Casual
USR-05048,Aggressive,Entry,Traveler,Power user
USR-05049,Conservative,Entry,Traveler,Casual
USR-05050,,,Family/Home,Power user
USR-05051,,,Status spender,Casual
USR-05052,,,Traveler,Dormant
USR-05053,,,Family/Home,Casual
USR-05054,,,Traveler,Casual
USR-05055,Distressed,Entry,Traveler,Casual
USR-05056,,,Traveler,Casual
USR-05057,,,Family/Home,Power user
USR-05058,,,Family/Home,Power user
USR-05059,Aggressive,Growing,Status spender,Power user
USR-05060,Conservative,Established,Traveler,Power user
USR-05061,,,Status spender,Casual
USR-05062,Conservative,Entry,Traveler,Power user
USR-05063,Aggressive,Entry,Family/Home,Power user
USR-05064,Distressed,Entry,Traveler,Casual
USR-05065,Conservative,Growing,Status spender,Power user
USR-05066,Distressed,Entry,Traveler,Power user
USR-05067,,,Family/Home,Power user
USR-05068,Distressed,Entry,Traveler,Casual
USR-05069,,,Essential spender,Casual
USR-05070,Aggressive,Entry,Traveler,Power user
USR-05071,Moderate,Affluent,Family/Home,Power user
USR-05072,,,Traveler,At-risk
USR-05073,Moderate,Entry,Family/Home,Casual
USR-05074,Conservative,Established,Foodie/Social,Power user
USR-05075,Aggressive,Entry,Essential spender,Casual
USR-05076,Distressed,Entry,Traveler,Casual
USR-05077,Conservative,Entry,Traveler,Dormant
USR-05078,Conservative,Established,Family/Home,Power user
USR-05079,,,Tech/Digital native,Casual
USR-05080,Distressed,Entry,Traveler,Power user
USR-05081,Moderate,Entry,Traveler,Power user
USR-05082,Conservative,Entry,Essential spender,Casual
USR-05083,Conservative,Growing,Status spender,Power user
USR-05084,,,Traveler,At-risk
USR-05085,Moderate,Growing,Status spender,Power user
USR-05086,,,Tech/Digital native,Casual
USR-05087,,,Essential spender,Casual
USR-05088,Moderate,Entry,Traveler,Power user
USR-05089,Distressed,Entry,Traveler,Power user
USR-05090,Aggressive,Entry,Tech/Digital native,
USR-05091,Aggressive,Entry,Essential spender,Casual
USR-05092,Conservative,Affluent,Family/Home,Power user
USR-05093,,,Status spender,Casual
USR-05094,Aggressive,Entry,Traveler,Power user
USR-05095,,,Traveler,Dormant
USR-05096,Aggressive,Entry,Essential spender,Power user
USR-05097,,,Family/Home,Power user
USR-05098,Conservative,Entry,Tech/Digital native,Casual
USR-05099,Aggressive,Entry,Traveler,Casual
USR-05100,,,Family/Home,Casual
USR-05101,Conservative,Entry,Essential spender,Power user
USR-05102,,,Traveler,Casual
USR-05103,Aggressive,Entry,Traveler,Casual
USR-05104,Aggressive,Entry,Traveler,Power user
USR-05105,,,Foodie/Social,Dormant
USR-05106,,,Family/Home,Casual
USR-05107,Distressed,Entry,Traveler,Power user
USR-05108,Conservative,Established,Family/Home,Power user
USR-05109,Moderate,Affluent,Family/Home,Power user
USR-05110,Moderate,Established,Family/Home,Power user
USR-05111,Aggressive,Entry,Traveler,Power user
USR-05112,Conservative,Affluent,Family/Home,Power user
USR-05113,Aggressive,Entry,Tech/Digital native,Casual
USR-05114,Distressed,Entry,Traveler,Casual
USR-05115,Aggressive,Entry,Essential spender,Casual
USR-05116,Aggressive,Entry,Tech/Digital native,Casual
USR-05117,Aggressive,Entry,Traveler,Power user
USR-05118,,,Tech/Digital native,Casual
USR-05119,Moderate,Affluent,Family/Home,
USR-05120,,,Status spender,Casual
USR-05121,Moderate,Established,Family/Home,Power user
USR-05122,,,Traveler,Dormant
USR-05123,Moderate,Growing,Status spender,Power user
USR-05124,,,Traveler,Dormant
USR-05125,Distressed,Entry,Traveler,Power user
USR-05126,Distressed,Entry,Traveler,Casual
USR-05127,Moderate,Growing,Status spender,Power user
USR-05128,,,Traveler,Dormant
USR-05129,Conservative,Affluent,Family/Home,Power user
USR-05130,Conservative,Affluent,Family/Home,Power user
USR-05131,Conservative,Entry,Traveler,Power user
USR-05132,Distressed,Entry,Traveler,Casual
USR-05133,Aggressive,Entry,Tech/Digital native,Casual
USR-05134,,,Traveler,Dormant
USR-05135,Conservative,Established,Family/Home,Power user
USR-05136,Distressed,Entry,Traveler,Casual
USR-05137,Aggressive,Entry,Essential spender,Casual
USR-05138,Aggressive,Growing,Status spender,Power user
USR-05139,,,Traveler,Casual
USR-05140,Moderate,Entry,Family/Home,
USR-05141,,,Traveler,Casual
USR-05142,,,Family/Home,Casual
USR-05143,Aggressive,Entry,Tech/Digital native,Power user
USR-05144,,,Essential spender,Casual
USR-05145,Aggressive,Entry,Traveler,Casual
USR-05146,Aggressive,Entry,Essential spender,Casual
USR-05147,Moderate,Entry,Family/Home,Power user
USR-05148,,,Traveler,Dormant
USR-05149,,,Traveler,Casual
USR-05150,,,Family/Home,Casual
USR-05151,,,Tech/Digital native,Casual
USR-05152,,,Traveler,At-risk
USR-05153,Aggressive,Entry,Traveler,
USR-05154,Moderate,Entry,Status spender,Power user
USR-05155,Aggressive,Entry,Tech/Digital native,Casual
USR-05156,Distressed,Entry,Traveler,Power user
USR-05157,Conservative,Entry,Tech/Digital native,Power user
USR-05158,Moderate,Entry,Traveler,Power user
USR-05159,Distressed,Entry,Essential spender,Casual
USR-05160,Aggressive,Entry,Tech/Digital native,
USR-05161,Distressed,Entry,Traveler,Power user
USR-05162,,,Traveler,At-risk
USR-05163,Distressed,Entry,Traveler,
USR-05164,Distressed,Entry,Traveler,Power user
USR-05165,,,Traveler,Dormant
USR-05166,,,Foodie/Social,At-risk
USR-05167,,,Status spender,Casual
USR-05168,Distressed,Entry,Traveler,Casual
USR-05169,Distressed,Entry,Traveler,Power user
USR-05170,Aggressive,Growing,Status spender,Power user
USR-05171,Aggressive,Entry,Tech/Digital native,Casual
USR-05172,Conservative,Entry,Traveler,Casual
USR-05173,Moderate,Entry,Traveler,Power user
USR-05174,,,Tech/Digital native,Casual
USR-05175,Conservative,Established,Family/Home,Power user
USR-05176,Aggressive,Entry,Traveler,Power user
USR-05177,Aggressive,Entry,Traveler,Casual
USR-05178,Conservative,Affluent,Family/Home,
USR-05179,Aggressive,Growing,Status spender,Power user
USR-05180,Aggressive,Entry,Essential spender,Casual
USR-05181,,,Traveler,Casual
USR-05182,Conservative,Entry,Family/Home,
USR-05183,,,Tech/Digital native,Casual
USR-05184,Conservative,Entry,Traveler,Power user
USR-05185,Conservative,Entry,Traveler,Power user
USR-05186,Conservative,Established,Family/Home,Power user
USR-05187,,,Traveler,At-risk
USR-05188,Aggressive,Entry,Tech/Digital native,Power user
USR-05189,,,Traveler,At-risk
USR-05190,Aggressive,Entry,Traveler,Power user
USR-05191,Conservative,Affluent,Family/Home,Power user
USR-05192,Conservative,Growing,Status spender,Power user
USR-05193,Aggressive,Entry,Traveler,Power user
USR-05194,Distressed,Entry,Traveler,Casual
USR-05195,Conservative,Entry,Traveler,Power user
USR-05196,,,Traveler,Casual
USR-05197,Moderate,Entry,Family/Home,Power user
USR-05198,Aggressive,Entry,Essential spender,Casual
USR-05199,Aggressive,Entry,Essential spender,Casual
USR-05200,Conservative,Entry,Family/Home,Power user
USR-05201,Conservative,Entry,Traveler,Power user
USR-05202,Distressed,Entry,Traveler,Casual
USR-05203,Distressed,Entry,Traveler,Power user
USR-05204,Aggressive,Entry,Essential spender,
USR-05205,Moderate,Growing,Status spender,Casual
USR-05206,Conservative,Growing,Status spender,Power user
USR-05207,Moderate,Entry,Traveler,Power user
USR-05208,Aggressive,Entry,Tech/Digital native,Power user
USR-05209,,,Traveler,Dormant
USR-05210,Distressed,Entry,Traveler,Power user
USR-05211,Aggressive,Entry,Essential spender,Power user
USR-05212,,,Family/Home,Casual
USR-05213,Conservative,Entry,Traveler,Casual
USR-05214,,,Traveler,At-risk
USR-05215,Moderate,Affluent,Family/Home,Power user
USR-05216,,,Family/Home,Casual
USR-05217,Aggressive,Entry,Traveler,Power user
USR-05218,,,Traveler,
USR-05219,Aggressive,Entry,Traveler,Power user
USR-05220,Aggressive,Growing,Status spender,Power user
USR-05221,Distressed,Entry,Traveler,Casual
USR-05222,,,Traveler,At-risk
USR-05223,Distressed,Entry,Traveler,Casual
USR-05224,Conservative,Entry,Essential spender,
USR-05225,Distressed,Entry,Traveler,Power user
USR-05226,Aggressive,Growing,Status spender,Power user
USR-05227,Moderate,Entry,Status spender,Power user
USR-05228,Moderate,Affluent,Family/Home,Power user
USR-05229,,,Family/Home,Power user
USR-05230,,,Traveler,Dormant
USR-05231,,,Traveler,At-risk
USR-05232,Aggressive,Entry,Traveler,Power user
USR-05233,Aggressive,Entry,Traveler,Power user
USR-05234,,,Traveler,Power user
USR-05235,Distressed,Entry,Traveler,Casual
USR-05236,,,Family/Home,Casual
USR-05237,Conservative,Entry,Family/Home,Power user
USR-05238,Conservative,Established,Family/Home,Power user
USR-05239,,,Traveler,Casual
USR-05240,Distressed,Entry,Traveler,Casual
USR-05241,Moderate,Established,Family/Home,Power user
USR-05242,Aggressive,Entry,Essential spender,Casual
USR-05243,Conservative,Entry,Family/Home,Power user
USR-05244,Moderate,Entry,Traveler,Power user
USR-05245,Aggressive,Entry,Essential spender,Casual
USR-05246,Distressed,Entry,Traveler,Casual
USR-05247,,,Family/Home,Casual
USR-05248,Aggressive,Entry,Tech/Digital native,Casual
USR-05249,,,Traveler,Casual
USR-05250,,,Family/Home,Power user
USR-05251,Aggressive,Entry,Essential spender,Casual
USR-05252,Moderate,Entry,Tech/Digital native,Power user
USR-05253,Distressed,Entry,Traveler,Casual
USR-05254,,,Traveler,Casual
USR-05255,,,Family/Home,Power user
USR-05256,Conservative,Entry,Traveler,Dormant
USR-05257,,,Family/Home,Power user
USR-05258,Conservative,Affluent,Family/Home,Power user
USR-05259,Moderate,Entry,Essential spender,Power user
USR-05260,,,Traveler,Dormant
USR-05261,Moderate,Affluent,Family/Home,Power user
USR-05262,Aggressive,Entry,Tech/Digital native,Casual
USR-05263,,,Traveler,Dormant
USR-05264,,,Tech/Digital native,Casual
USR-05265,Moderate,Entry,Traveler,Casual
USR-05266,Aggressive,Entry,Tech/Digital native,Casual
USR-05267,Conservative,Entry,Traveler,Power user
USR-05268,Conservative,Affluent,Family/Home,Power user
USR-05269,Distressed,Entry,Traveler,Casual
USR-05270,Conservative,Growing,Status spender,Power user
USR-05271,Aggressive,Entry,Traveler,Power user
USR-05272,Distressed,Entry,Traveler,Power user
USR-05273,,,Essential spender,Casual
USR-05274,Aggressive,Entry,Essential spender,Casual
USR-05275,,,Traveler,At-risk
USR-05276,Conservative,Established,Family/Home,Power user
USR-05277,Conservative,Established,Family/Home,Power user
USR-05278,Aggressive,Entry,Traveler,Casual
USR-05279,,,Traveler,Dormant
USR-05280,Moderate,Established,Family/Home,Power user
USR-05281,Aggressive,Entry,Foodie/Social,At-risk
USR-05282,Moderate,Growing,Status spender,Power user
USR-05283,,,Status spender,Casual
USR-05284,Distressed,Entry,Traveler,Casual
USR-05285,Aggressive,Entry,Traveler,Casual
USR-05286,,,Traveler,At-risk
USR-05287,,,Traveler,Dormant
USR-05288,Conservative,Affluent,Family/Home,Power user
USR-05289,,,Family/Home,Power user
USR-05290,,,Traveler,Casual
USR-05291,Conservative,Established,Family/Home,Power user
USR-05292,Conservative,Affluent,Family/Home,Power user
USR-05293,Conservative,Entry,Traveler,Power user
USR-05294,,,Essential spender,Casual
USR-05295,Conservative,Entry,Traveler,Casual
USR-05296,Moderate,Established,Family/Home,Power user
USR-05297,Aggressive,Entry,Traveler,Power user
USR-05298,Conservative,Established,Family/Home,Power user
USR-05299,Conservative,Affluent,Family/Home,Power user
USR-05300,Aggressive,Entry,Traveler,Power user
USR-05301,,,Tech/Digital native,Casual
USR-05302,Distressed,Entry,Traveler,Power user
USR-05303,Conservative,Growing,Status spender,Power user
USR-05304,,,Traveler,Casual
USR-05305,Moderate,Affluent,Family/Home,Power user
USR-05306,Moderate,Entry,Tech/Digital native,Casual
USR-05307,,,Traveler,At-risk
USR-05308,Aggressive,Entry,Tech/Digital native,Casual
USR-05309,Moderate,Entry,Essential spender,
USR-05310,Distressed,Entry,Traveler,Power user
USR-05311,Conservative,Entry,Traveler,Power user
USR-05312,Moderate,Entry,Traveler,Power user
USR-05313,Moderate,Entry,Traveler,Power user
USR-05314,Aggressive,Entry,Tech/Digital native,Casual
USR-05315,Aggressive,Entry,Essential spender,Casual
USR-05316,Aggressive,Entry,Essential spender,Power user
USR-05317,Conservative,Growing,Status spender,Casual
USR-05318,Moderate,Growing,Status spender,Casual
USR-05319,Conservative,Entry,Traveler,Power user
USR-05320,Moderate,Affluent,Family/Home,Power user
USR-05321,Aggressive,Entry,Traveler,Casual
USR-05322,Aggressive,Entry,Essential spender,Casual
USR-05323,Conservative,Growing,Status spender,Power user
USR-05324,Aggressive,Entry,Essential spender,Casual
USR-05325,Conservative,Affluent,Family/Home,Power user
USR-05326,Aggressive,Entry,Traveler,Casual
USR-05327,,,Essential spender,
USR-05328,,,Family/Home,Casual
USR-05329,Aggressive,Entry,Traveler,Power user
USR-05330,Distressed,Entry,Traveler,Casual
USR-05331,Conservative,Growing,Status spender,Power user
USR-05332,Aggressive,Entry,Essential spender,Casual
USR-05333,Moderate,Entry,Tech/Digital native,
USR-05334,Conservative,Entry,Traveler,
USR-05335,Distressed,Entry,Traveler,
USR-05336,Aggressive,Entry,Tech/Digital native,Casual
USR-05337,,,Traveler,Dormant
USR-05338,Aggressive,Entry,Traveler,Power user
USR-05339,Aggressive,Entry,Tech/Digital native,Casual
USR-05340,Conservative,Affluent,Traveler,Power user
USR-05341,Conservative,Entry,Traveler,Casual
USR-05342,Aggressive,Growing,Tech/Digital native,
USR-05343,Moderate,Growing,Status spender,Power user
USR-05344,,,Foodie/Social,
USR-05345,,,Tech/Digital native,Casual
USR-05346,,,Traveler,Casual
USR-05347,,,Family/Home,Casual
USR-05348,Distressed,Entry,Traveler,
USR-05349,,,Traveler,At-risk
USR-05350,Distressed,Entry,Traveler,Power user
USR-05351,Moderate,Established,Family/Home,Power user
USR-05352,,,Traveler,Casual
USR-05353,Aggressive,Entry,Traveler,Power user
USR-05354,,,Traveler,Casual
USR-05355,Conservative,Affluent,Family/Home,Power user
USR-05356,Aggressive,Entry,Traveler,Power user
USR-05357,Aggressive,Entry,Traveler,Casual
USR-05358,Conservative,Established,Family/Home,Power user
USR-05359,Conservative,Affluent,Family/Home,
